Weight,Gas_Concentration,Temperature,Humidity,Vibration,Reason,Label
600.3532897892024,61.608267873785195,24.32860418906848,60.18401630783438,1.0594488546760248,Normal,0
536.1636025047634,45.32298798688109,32.1137406804997,62.25264117247549,0.7621535069845742,Normal,0
435.4880245394876,53.46503881730716,29.631077011207964,66.9272275511686,1.2107971542365752,Normal,0
536.1395605508415,49.53079421120816,29.826987422955852,47.30669503453301,1.1144012556600946,Normal,0
653.8036566465969,54.770408272231215,31.18065360903109,77.02514658129606,0.8590543128778232,Normal,0
496.41739608900485,50.768218910602556,25.443287954807186,62.02328796422802,0.692483040710165,Normal,0
656.4643655814007,37.1700777581143,25.986578537027977,76.3185689908911,0.9710190841837137,Normal,0
238.02548959102558,59.9626681944714,21.91174052282825,52.66967004476011,0.910811257227768,Normal,0
582.1902504375224,45.06243416838687,23.41963571986475,78.18061922557825,1.0226280914106045,Normal,0
508.7047068238171,34.434181013402494,28.07885574885571,67.75155494034783,0.9273766677688867,Normal,0
470.09926495341324,45.718848390340874,31.019422185844082,65.53040085852358,0.598508627850998,Normal,0
509.17607765355024,65.00759790634311,24.302768621595003,62.34024454353148,0.9223306123397683,Normal,0
301.24310853991074,58.50221742113493,22.749053675742942,57.514713819255505,0.9388761777863374,Normal,0
478.03281121624883,46.51347865592141,25.002639794282988,72.00531658473872,1.1267322049548119,Normal,0
535.7112571511747,46.50742295681571,28.006033744645574,61.40359869848047,0.8603600650777901,Normal,0
647.7894044741516,46.783649487826175,17.78072591933229,40.32930296412847,1.3357349346745133,Normal,0
448.1729781726353,70.76747983560841,13.51909523431381,48.82813538292997,0.6176718898696485,Normal,0
419.1506397106812,53.819354522315535,22.247315752542082,58.14154247807253,1.2622334995605249,Normal,0
449.8242956415463,54.300416471910694,18.896437870429207,63.09998983165555,0.9551362058243791,Normal,0
815.0383283149729,144.71378051070522,40.309367373846065,95.33987209195473,1.7396642339331336,Component Degradation,1
532.8751109659685,52.387891590265134,24.26109840591264,72.18970789793663,1.0159602968117467,Normal,0
447.0239796232961,47.40957854179297,22.733757954884933,40.48898135961375,1.2279111072050939,Normal,0
551.3267433113356,48.03650150915022,32.26233767235372,61.435879365051605,0.9225276070894377,Normal,0
509.70775493480403,49.283987405859364,26.6337238230116,41.82020774612845,0.7802759149644376,Normal,0
596.8644990532889,49.627777634901584,26.502371798054142,67.59712295484168,1.2841008574542125,Normal,0
429.79469061226473,57.2762954363698,28.11103572021701,59.05541285557997,0.9773038708235717,Normal,0
467.23378534022316,50.519458858072994,19.305834411096154,64.19609972024118,1.044311694724842,Normal,0
460.7891846867842,57.32640077215579,30.195558937101342,51.36117039410234,1.246950382808959,Normal,0
353.64850518678816,49.19283419891418,24.6211785673227,72.7946493165775,0.793608951581113,Normal,0
529.6120277064576,50.786351903160906,28.352403086206063,70.41724664058852,1.1190981795278514,Normal,0
526.1055272179889,30.017993154678923,19.64071383479922,65.83544303011888,0.8820210487074218,Normal,0
500.5113456642461,59.16327674702482,17.23120616991968,58.704827531365595,0.9735661288711256,Normal,0
942.590748503173,122.38226384311227,46.58670575796057,87.7349474726957,1.7524841441523886,Fraudulent E-Waste Disposal,1
358.46292579495855,59.98010109859652,26.882047630487584,52.93107432012651,0.6999556277106127,Normal,0
457.9354677234641,21.037446218063106,20.48974222821245,68.55555659020712,0.844232591435913,Normal,0
465.72854834732306,70.88374704780728,20.651684593626527,76.4948089432392,1.2702145784826278,Normal,0
419.7722730778381,48.604103718448265,30.627173922073847,70.70610559979187,1.177238237716959,Normal,0
483.8714288333991,61.081828167375164,19.05294053566336,52.70397530192591,0.987472084534553,Normal,0
540.4050856814538,39.60094072874469,33.21336476627982,63.61417317273103,1.0486246917025785,Normal,0
688.618590121053,56.1277390506257,20.496896326760655,47.06858456241352,0.9411514988727084,Normal,0
517.4577812831839,39.46584436826344,28.191959628041914,65.72390311175675,1.2713166771655964,Normal,0
525.7550390722764,43.76231039304195,23.356907621255075,64.50603412862539,0.9599294844411672,Normal,0
492.55540842338326,69.14031353866787,28.015937155411716,41.30183660467836,1.0463684184269697,Normal,0
308.1228784700959,48.09317599236653,22.279429989429037,48.38216156087636,1.229206028828413,Normal,0
497.3486124550783,52.17432873179723,24.18603546963853,57.16861103256233,0.8445257030308186,Normal,0
506.02302099410264,58.70067730688754,25.204595876978605,56.991402528591735,1.3117578368993787,Normal,0
746.3242112485286,54.95681887972604,19.989062721092637,47.90523064581195,0.6939077180513247,Normal,0
480.76390352188776,51.504189051435766,28.704121727100627,63.889787293521834,1.3259284262225597,Normal,0
530.1547342333613,53.64961002466225,22.433932167642073,62.51473608940512,0.9254648832096051,Normal,0
496.5288230294757,74.03415585238275,23.857000423299908,58.05730868021481,0.9514602504349436,Normal,0
383.1321962380468,49.42381202966415,20.028253126957438,52.44208499841637,0.6219979657634114,Normal,0
614.2822814515021,52.010990467149675,12.188331706023448,70.48707126416564,0.9090410565244614,Normal,0
575.1933032686774,60.50654396007612,24.044861186999157,76.55407113088296,0.7920386937946231,Normal,0
579.1031947043047,61.05525932957984,37.063077108064576,55.16438516153463,0.8784707309253055,Normal,0
409.0612545205261,61.8703030556038,28.92302143949012,53.878330828451794,0.9725378068422241,Normal,0
640.2794310936099,56.38730222029184,24.903698101328025,64.91207665411996,1.1915583228945812,Normal,0
623.4283485356642,93.82482838337708,40.56955876105223,79.58875500614539,1.9353590904480023,Fraudulent E-Waste Disposal,1
558.685709380027,66.33431532301096,25.11232946406023,58.60602799336766,1.0615353306802229,Normal,0
719.0455625809979,38.53654606981312,27.73559557587605,67.39653151724671,0.7808961222308876,Normal,0
400.9463674869312,53.02635465239033,19.095935923455777,40.906439124927076,0.823849182079454,Normal,0
443.3702270397228,42.45724149980642,30.571608473344362,73.1830232485267,1.3597450036702625,Normal,0
509.96513650876415,49.35861653407007,28.57690657720622,60.72680524329341,0.8529597930473507,Normal,0
449.65243458838006,53.2876241030348,28.59092862853967,55.8850685543782,1.3312416504114593,Normal,0
344.93365689338674,53.21357215450273,27.192378694048635,59.10765845778551,0.9513877602238267,Normal,0
506.85629748060273,54.21920754235285,25.09808328846995,59.62429355020519,1.0004575872287007,Normal,0
393.7696286273895,66.13711269058646,28.3643061798341,42.68798696555075,1.214073032045986,Normal,0
547.3592430635182,54.5353430151398,27.95907066870689,74.94938227453235,1.2543784843877313,Normal,0
764.1267233075466,131.41312288627574,41.014955245911516,83.0335486957155,1.7783160854429312,Component Degradation,1
654.993440501754,59.64087168288357,22.131991135515495,64.43002130447375,0.9223513892956923,Normal,0
421.67467076637627,61.894704889246405,25.509281476309933,69.51549770574043,0.9888159102955574,Normal,0
467.79384837943246,37.72392184863008,32.74510075747594,49.788375424396996,1.0675915056464236,Normal,0
581.351721736967,55.97400069849858,18.804464621730496,64.73471899035229,1.178260737373951,Normal,0
376.91356835660446,57.01172742310898,17.662373671237802,57.32358909101207,1.0008459717988303,Normal,0
522.7459934604129,47.02436496640008,25.823804206182583,68.46770775216494,1.1237772596046307,Normal,0
630.7142754282428,63.75706813311619,25.25443850928009,38.727725796485046,1.3276719464541882,Normal,0
339.25167654387724,48.499444129674735,25.86670832185204,59.00905699758731,1.0762619224529568,Normal,0
518.4633858532304,51.255764534715425,26.219765989542502,53.97179344216038,1.0623305712009556,Normal,0
525.9882794248424,48.2692817571613,23.883988726825976,64.32262950634156,0.6962178349819864,Normal,0
578.182287177731,50.155790475814676,32.44931719301041,64.70044187368202,0.47385397263418727,Normal,0
376.3049289121918,39.037249131047986,16.99548010761742,52.92374105177974,1.0776751458460336,Normal,0
367.9543386915724,35.59949117405706,20.85751487609877,52.87826135823956,0.9810351537438255,Normal,0
552.1941565616897,65.94505063224972,24.483726199254765,58.89334631442671,0.8970434650170516,Normal,0
529.6984673233186,41.53038651681672,16.784055944229163,51.033577726847916,1.0487060408372688,Normal,0
525.0492850345877,40.08607650543693,24.120727977839643,68.41983695452127,0.9879192541606183,Normal,0
534.6448209496975,28.466098863962852,33.30735082864009,56.30792799552554,1.2255560501267797,Normal,0
431.99752784215093,43.610382523104974,25.10443244147981,30.930117806783585,1.0172221736517957,Normal,0
523.2253697161003,36.76910206592502,26.153504528593416,56.25177943378194,0.8506153429859664,Normal,0
529.3072473298681,66.4201516013637,18.6991761741371,49.61456179156028,1.1980332477918578,Normal,0
428.5648581973632,60.09817089342634,21.918192959802614,43.687241845390545,0.9565737850107595,Normal,0
1073.835072983357,99.72025539272255,40.68635399654245,73.14429957677552,2.0577882768194184,Component Degradation,1
547.3832920911788,72.52435805344308,23.41142451621883,61.094084718329704,0.9045178587614399,Normal,0
380.86965027973514,59.81765486991594,31.408218975018844,73.28640828248231,0.8700346229005127,Normal,0
565.655360863383,46.75168616491378,27.78845530362562,63.131844738649804,1.0168336460371392,Normal,0
402.53183297726787,25.00594285126427,19.44271021531484,53.934966117842606,1.002565728708737,Normal,0
578.7084603742452,72.90942572590743,26.232523892160025,64.55904195170703,1.0959654070733666,Normal,0
615.8595579007404,36.10427533236404,27.491108742483924,55.40909689781008,0.9462708493380515,Normal,0
417.93176816482895,33.546012530431085,30.700745192606334,53.05399630836855,0.6327280432459206,Normal,0
596.3376129244322,60.225704320096405,32.90270343284187,48.456373317670156,0.9134452232823222,Normal,0
541.2780926936498,74.39752406339272,19.924529040860655,42.48171193248281,1.158763693428763,Normal,0
582.2060159994489,63.84272818510518,20.94571244394831,56.100762934405545,0.9405247841513787,Normal,0
689.6792982653948,55.639091200523595,18.71211070542692,61.58053489920132,0.9507233194970904,Normal,0
475.46118839971297,55.94754341665286,23.829900704465093,59.0337632998511,1.1972753011811874,Normal,0
424.62638356425106,58.53415558780308,27.331791872231673,55.84033072052641,0.8576053545482154,Normal,0
411.04855703744767,57.589285897867654,29.93667258294551,50.542539393032186,0.6914393563514201,Normal,0
418.4189715034562,52.811914239693756,24.620244881787386,66.08246191684968,0.9678737760949011,Normal,0
492.2898290585896,51.04201103951876,23.40076238372578,46.82868080053415,0.9031652097502526,Normal,0
534.1151974816644,49.374068721004775,25.758789961243703,67.76027913843475,0.8067507360493492,Normal,0
527.6690799330019,42.46035411133324,20.824285491849885,49.97782981073275,0.9649243088202618,Normal,0
582.7183249036024,47.19324923133226,35.44769360847387,52.47564762646965,1.0983011294493568,Normal,0
501.3001891877907,33.07043185804615,16.961694864409708,45.33214809384323,0.9981422876864369,Normal,0
645.3534077157317,49.0166037320525,25.923702894478623,54.98597853114363,1.0613962145372475,Normal,0
473.5343166762044,40.11408892849083,35.1180310961482,69.75312458477978,1.3626815397030847,Normal,0
772.0169166589619,38.964106827842286,25.033999222799988,65.15628088443957,0.9314242276884872,Normal,0
562.5667347765007,51.798941511534785,24.049804824992528,69.78422112028035,1.055669726928934,Normal,0
414.2842443583718,63.92002286344599,23.212772885947864,65.22142545933936,0.8981573274801731,Normal,0
392.91075019388876,59.183166060023126,24.09804159118796,48.96330171469631,0.8307280560226054,Normal,0
548.2472415243185,34.29499396376823,31.864242373382652,56.692107756724425,0.883018469316446,Normal,0
955.9560839172707,137.5951789086149,29.48894840838553,79.01841215394604,1.8851807228696615,Recycling Efficiency Issue,1
571.4000494092093,59.40771187988216,32.66716850648163,73.3057490403904,1.071895159509425,Normal,0
547.3237624573545,40.175126064616904,17.880214237749275,48.03211353573688,1.4698151573401514,Normal,0
492.7171087343127,47.753668500029754,23.666738353827927,68.93697689389111,0.8567913127448319,Normal,0
415.3206281931595,55.50052099024552,22.853777898506692,68.9295387010877,0.9166749388769075,Normal,0
782.540484651903,128.87779621588385,40.22377012787745,116.74066838025809,1.7836594887601638,Hazardous Material Leak,1
455.3485047932979,51.0537550614596,17.009378240581263,55.903134073705026,1.0791597697419495,Normal,0
585.6398794323472,36.65974505081795,27.310863330409713,67.12322159580162,1.052710162390957,Normal,0
521.4093744130204,43.98632356048786,35.12154811643426,82.81651836538842,1.2568191587896234,Normal,0
375.4261221288012,53.19781934142537,18.184129977035948,53.82358323066303,0.5147215858929584,Normal,0
517.3180925851182,34.070062664683306,25.94853083805198,44.6495975246764,0.5226140259608654,Normal,0
538.5317379728837,54.40474737960399,21.690089111016956,41.19989966092236,0.9008243655979702,Normal,0
411.6142563798867,49.803622010733186,27.12943603096518,67.12712028861331,1.2194600375087417,Normal,0
515.3725105945528,55.524899544171475,25.09573888707876,41.168497919414165,0.6868703936788807,Normal,0
505.8208718446,52.23914134064661,21.79256545477845,56.27680947062077,0.39847353206124847,Normal,0
385.7029702169377,63.64140429973844,27.43936142435537,64.37313187038961,1.1142358812438418,Normal,0
535.7787360348283,51.25224502647907,34.021740548933714,61.85175536829914,1.048731444740543,Normal,0
556.0784526368234,45.70594458874747,24.045481041363505,64.25444864184172,0.781958318640114,Normal,0
608.3051243175277,51.222975030322836,28.59878971074091,62.22289855800854,0.802892079855814,Normal,0
605.3802052034903,55.43298029036388,18.53363521064418,72.78865813313394,0.806051256073065,Normal,0
362.2330632042909,50.48860070325704,20.217818115909957,50.476836192612026,1.022107063494788,Normal,0
406.21749600848773,50.405916912038826,27.362031389401885,53.23004861541469,0.8747369447633986,Normal,0
551.5035267208659,42.980083121932445,32.420580142679825,52.27340554729176,1.098812783795104,Normal,0
551.3785950912209,43.37099082449052,26.7780667439283,68.3019181186261,0.4290746674191218,Normal,0
551.5047686306048,35.97394728200307,23.434709847384227,69.00398588395063,0.8286296269744401,Normal,0
885.2731490654721,67.4957674318694,24.99645702711677,64.51225319318507,0.7747892078177899,Normal,0
557.0890510693167,37.56136764608715,18.747961330151412,71.83493666889927,0.9487318643255016,Normal,0
613.5565640180599,43.07094802204092,28.022576631776833,48.21959132623619,0.8923904483019722,Normal,0
595.4001763493202,42.81592734430802,29.411665311617046,76.67224111551137,1.1595687559791532,Normal,0
565.1391251305798,58.949243769444415,22.7395483358346,75.23238621712258,0.6281326456679885,Normal,0
468.47307553596545,47.05050321707972,22.649789261202493,67.35621997245747,1.0090982952661505,Normal,0
575.8969220493268,62.477420726737336,26.329391148260243,77.8179890877106,1.111667284642341,Normal,0
422.71747854624283,43.26509375756132,22.816401319797023,43.43376792322226,1.371329487312391,Normal,0
476.31813932599914,52.78994162223802,24.669336926870887,54.755518637373484,0.903646805781305,Normal,0
451.46364521708966,41.64652946740243,35.49860894583258,52.64696539318048,1.0648917208705033,Normal,0
508.18741393863223,71.45149127773388,23.76487149627002,67.21479323757343,0.639227441487527,Normal,0
731.4658566673509,38.12401580970487,23.20829923989389,49.498592603978544,0.5216087591373952,Normal,0
313.2734807408252,53.09820710227027,21.762290971824203,67.57495149337485,1.1689548751563401,Normal,0
568.6260190374513,56.337768809320984,28.720959857499682,73.70536143996713,0.9988879412703859,Normal,0
338.72841288103484,54.137990974514985,24.093879133909486,66.95202900084,1.2357025379596847,Normal,0
452.80681342105663,48.147123411222914,21.753134808392872,62.83751023661501,0.7253194222060502,Normal,0
608.8950596967366,48.70179300266574,31.60652016136506,50.121266590992505,1.1039804279057506,Normal,0
506.42800190954625,50.438114719791095,32.098015022568184,51.53149033874635,1.3737635681087705,Normal,0
392.2255222070694,48.529979983715116,21.997882171306475,72.49618905296667,1.0839411216714532,Normal,0
428.4696290740032,59.638791167949094,15.66730024319692,67.79349003905332,1.0553163011182098,Normal,0
567.9597748934676,72.10523001591352,30.03756844918461,59.60980480622456,1.00171121616487,Normal,0
426.96333682828634,44.425082149921664,21.57685087119998,55.8209045423411,0.6858237085748176,Normal,0
521.6458589581974,36.301970204209226,28.953127995813844,39.74192126888623,1.2711145871420697,Normal,0
504.55718399038136,49.117179516487454,15.149480911440822,49.291475813155614,0.8778284720389868,Normal,0
434.8399652394183,75.79709337654319,29.462986691496546,79.11419087139723,1.1008966512766034,Normal,0
714.3944089325325,41.963254320302696,18.944140353596094,47.195444289975335,0.6873931386857492,Normal,0
563.3919022318012,66.39116805444067,28.653820595332622,61.89479821221081,0.7641080670984439,Normal,0
297.48574133423926,66.77700814076441,25.071365339182172,70.07443973195198,1.2870174798444471,Normal,0
518.6454314769428,44.46411758292005,20.230302903016778,47.450773319977074,0.9305395422084314,Normal,0
433.8213535231612,55.689830791852756,22.964818435366098,61.84710474781083,1.290655095208509,Normal,0
585.2433334796224,66.28396623128538,28.431592284783505,69.37915537510655,0.9843538681882964,Normal,0
420.74792615672993,46.20872259012513,25.52947226557617,60.1249932190725,0.6316204454084284,Normal,0
488.5263558533101,47.964196398976384,27.922064902362422,88.68403055666768,1.1784135199463441,Normal,0
951.2147824931301,100.49736448974201,54.3399678950409,65.96548896090769,1.7693580050397775,Fraudulent E-Waste Disposal,1
800.4963852215499,121.05040816467205,33.439772961315214,108.41130124687498,1.8925659414185183,Hazardous Material Leak,1
379.9703592944224,43.50722454933993,33.08606287484312,58.27198262603535,1.0050421735080164,Normal,0
466.54987641590515,37.760597332377436,25.521779687616064,67.71920154836675,0.691376354411426,Normal,0
452.50546888390437,50.34083468259226,20.50607975838436,64.41307151699246,1.032858953074114,Normal,0
434.6670767426288,42.30026768941358,18.348431871305053,52.668438028900034,1.4392446284305598,Normal,0
676.5454240281097,52.33785911790748,24.054398046114834,62.2899639245934,1.0985972917028919,Normal,0
820.0249217217064,121.15654298711911,45.96764632703663,78.92073924707016,1.529865601142443,Hazardous Material Leak,1
373.9116045664955,53.30880232214457,24.362254398112327,66.03247500571393,1.2150686803913795,Normal,0
591.7861947054776,58.33528961608925,32.55577465123674,62.98158465990526,1.0421336930406222,Normal,0
712.2156197012633,30.062643574285445,17.744121549742204,66.38660168643102,1.041906846052559,Normal,0
603.2465260551147,53.74056569847572,24.939555260769726,70.5811832508715,0.7816749655681795,Normal,0
348.06300340459865,62.27668992473292,18.738032777934404,63.67619840209711,1.0467696051579196,Normal,0
799.136939288537,127.11758056081639,42.65742480510225,83.12955963836258,2.0899148516359807,Recycling Efficiency Issue,1
626.6911149186623,66.72572386837703,29.4344369504865,51.18931663338708,0.8327875695799951,Normal,0
429.23305343812194,54.190190093660455,22.896191031594732,52.87779236350949,1.2848991642493894,Normal,0
544.3819428146228,42.949881442415915,11.97893071686433,71.86734620177332,0.9816587951709748,Normal,0
577.4634053429337,49.44230922342294,25.99474073398247,74.36335405705978,0.8224460976922918,Normal,0
407.3069528421917,55.58326912521722,27.183692758667547,57.61889563687946,1.199526415384049,Normal,0
494.04746439382,50.760053914124114,27.021473774808488,60.460027472532744,0.9426411528523462,Normal,0
638.1983670930963,133.94221804618942,41.268897531943324,76.11007373052908,1.8553143011964541,Hazardous Material Leak,1
397.561235866571,40.79326406920634,19.644731601754756,71.72756845267445,0.9416482735482926,Normal,0
474.743184860684,51.69360824036078,28.401080527252248,66.65416823691778,0.9880347712940193,Normal,0
375.221681803515,35.8628550309502,30.962537562389876,79.4121743646375,1.0987120408668583,Normal,0
663.2411303931635,48.887739386513,16.107062079967417,51.21676922820261,1.0581794115180012,Normal,0
356.98586220393673,40.960923585352106,26.598259129594886,56.21992100981783,0.6008936439096523,Normal,0
455.9955513303016,42.64470057410233,22.479100844961643,62.314459225255725,0.7757512519811216,Normal,0
513.0740577286091,62.36093175210438,24.59238663449177,66.4648953772577,1.185881996958163,Normal,0
644.1273289066115,60.91310120594269,26.738382417691682,57.84332362452368,0.9735726822196905,Normal,0
356.41378488205606,56.09138120907177,22.56385717943224,51.270389095462995,0.8952537394457156,Normal,0
616.316375215496,39.07687235327421,21.62145960419194,68.81407528923572,0.7282851969485051,Normal,0
501.0233061019587,46.83591550305198,25.170762087440124,67.21135362545581,0.7840527357448304,Normal,0
401.8491348952049,62.130976999791834,19.563770305685985,50.83725899436275,0.5956402720076105,Normal,0
546.2103474263271,51.417169136399046,19.570874355574073,73.55442801105495,0.9797438562596934,Normal,0
519.905969557347,73.19329539981695,28.396866414782515,71.70198709196603,0.8803124838837906,Normal,0
439.97831228412053,53.93317839394372,19.25602982420672,61.34296497247793,0.8066824218029369,Normal,0
506.9802084990019,51.92049116490031,28.33156250454606,60.79597862376036,0.9863753149664094,Normal,0
461.468640313824,46.908835357974986,27.312956464269757,65.54057771115907,1.0727941261705476,Normal,0
511.3517345251248,51.33540904782282,16.370966356047017,51.38296929743742,1.418639586441989,Normal,0
566.2130674521047,48.47530163619456,21.612176738321725,60.30031479164082,0.6976233160873573,Normal,0
658.6016816145352,57.0810867668859,30.97054701523686,38.4761645539082,1.2318762086601045,Normal,0
376.2184501173151,59.56702316794584,20.09417234430159,68.76455645502935,1.1946203122030143,Normal,0
713.3033374656267,42.140105394920504,22.677978688453063,44.385067775581405,0.8441814521246599,Normal,0
304.7912200477498,36.68767046442222,27.31030446625948,75.03419828428999,1.0406471909172061,Normal,0
484.82149049644164,31.637946268967035,28.91695254641298,56.698799060335496,0.908473350132477,Normal,0
558.8317206484577,55.079913269125434,23.74230556977752,57.88333018068823,1.0371377160837478,Normal,0
528.0991867735032,38.966333938261265,22.01244902654179,53.72266093915494,1.3018262026809102,Normal,0
437.7300480179406,28.47109407047517,32.11184930849254,57.11961126077924,1.1211212465262625,Normal,0
732.1113480926383,144.5224312605436,49.11210151839805,96.80691068557442,1.9848002254380774,Fraudulent E-Waste Disposal,1
450.69990653411674,74.9299951743279,29.894290253908977,35.1219134346492,0.9139381360090715,Normal,0
441.0635243055788,49.939290884601064,25.42659071282512,72.76965386088187,0.7031886670151329,Normal,0
584.9602097021025,58.38490774451642,20.95867139179537,63.38023481101708,0.9583063578919184,Normal,0
